price,bedroom,bathroom,area(sqft),country,city,address,purpose,furnishing,completion_status,handover,project_name,propert_type
"4,500,000",3 beds,4 baths,"2,744 sqft", UAE, Dubai, Al Furjan,Sale,Unfurnished,Ready,Q1 2025,Elite Business Bay Residence,Townhouse
"620,000",Studio,1 bath,524 sqft, UAE, Dubai, Jumeirah Village Triangle (JVT),Sale,Unfurnished,Ready,Q4 2027,Reef 999,Apartment
"1,200,000",Studio,1 bath,331 sqft, UAE, Dubai, Palm Jumeirah,Sale,Furnished,Ready,Q1 2025,Seven Palm,Apartment
"1,975,000",2 beds,3 baths,"1,560 sqft", UAE, Dubai, Arjan,Sale,Furnished,Ready,Q2 2028,Samana Hills,Apartment
"2,400,000",3 beds,3 baths,"1,617 sqft", UAE, Dubai, Business Bay,Sale,Furnished,Ready,Q4 2025,The Cosmopolitan (Damac Maison),Apartment
"2,249,000",2 beds,3 baths,"1,238 sqft", UAE, Dubai, Majan,Sale,Unfurnished,Off-Plan,Q1 2028,Samana Barari Lagoons,Apartment
"3,049,747",1 bed,2 baths,"1,548 sqft", UAE, Dubai, Dubai Islands,Sale,Furnished,Off-Plan,Q4 2026,Sunset Bay by Imtiaz,Apartment
"1,150,000",1 bed,2 baths,933 sqft, UAE, Dubai, Green Community,Sale,Unfurnished,Ready,Q1 2025,Green Community West,Apartment
"1,999,999",2 beds,3 baths,"1,391 sqft", UAE, Dubai, Arjan,Sale,Unfurnished,Ready,Q4 2027,Miraclz Tower by Danube,Apartment
"1,050,000",1 bed,2 baths,689 sqft, UAE, Dubai, Jumeirah Village Triangle (JVT),Sale,Furnished,Ready,Q4 2025,Verdana,Apartment
"1,430,000",3 beds,3 baths,"1,868 sqft", UAE, Dubai, Liwan,Sale,Unfurnished,Ready,Q4 2027,360 Riverside Crescent,Apartment
"1,750,000",1 bed,2 baths,715 sqft, UAE, Dubai, Bukadra,Sale,Unfurnished,Off-Plan,Q2 2027,330 Riverside Crescent,Apartment
"2,850,000",3 beds,4 baths,"2,324 sqft", UAE, Dubai, Serena,Sale,Unfurnished,Ready,Q4 2026,Bella Casa,Villa
"1,455,000",1 bed,1 bath,773 sqft, UAE, Dubai, DAMAC Lagoons,Sale,Unfurnished,Off-Plan,Q2 2027,Lagoon Views 12,Apartment
"15,894,000",3 beds,4 baths,"3,125 sqft", UAE, Dubai, Al Wasl,Sale,Unfurnished,Off-Plan,Q4 2029,Safa Gate,Apartment
"1,300,000",1 bed,2 baths,776 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Unfurnished,Ready,Q4 2026,Joy,Apartment
"8,400,000",5 beds,6 baths,"6,016 sqft", UAE, Dubai, Green Community,Sale,Unfurnished,Ready,Q1 2026,MAG 777,Villa
"1,969,499",1 bed,1 bath,781 sqft, UAE, Dubai, Business Bay,Sale,Unfurnished,Off-Plan,Q2 2026,One by Binghatti,Apartment
"520,000",Studio,1 bath,511 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Unfurnished,Ready,Q3 2027,Violet 4,Apartment
"2,155,959",3 beds,3 baths,"1,634 sqft", UAE, Dubai, Jebel Ali,Sale,Furnished,Off-Plan,Q2 2027,Eleve by Deyaar,Apartment
"57,500,000",4 beds,5 baths,"7,191 sqft", UAE, Dubai, Palm Jumeirah,Sale,Furnished,Off-Plan,Q4 2026,Armani Beach Residences,Apartment
"1,300,000",Studio,1 bath,660 sqft, UAE, Dubai, Business Bay,Sale,Unfurnished,Ready,Q4 2027,Marquise Square,Apartment
"950,000",1 bed,2 baths,864 sqft, UAE, Dubai, Majan,Sale,Unfurnished,Off-Plan,Q2 2027,Samana Barari Views,Apartment
"5,000,000",3 beds,3 baths,453 sqft, UAE, Dubai, Dubai Marina,Sale,Unfurnished,Ready,Q2 2026,Condor Golf Links 18,Apartment
"1,350,000",1 bed,2 baths,570 sqft, UAE, Dubai, Business Bay,Sale,Furnished,Off-Plan,Q4 2026,The EDGE Tower A,Apartment
"2,450,000",1 bed,2 baths,774 sqft, UAE, Dubai, Downtown Dubai,Sale,Furnished,Ready,Q4 2028,Vida Residence Downtown,Apartment
"1,966,777",2 beds,3 baths,"1,639 sqft", UAE, Dubai, Al Furjan,Sale,Furnished,Off-Plan,Q3 2026,Evora Residence,Apartment
"963,445",1 bed,2 baths,783 sqft, UAE, Dubai, Majan,Sale,Unfurnished,Off-Plan,Q4 2026,The Haven II Residences,Apartment
"2,235,000",3 beds,4 baths,"2,064 sqft", UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Furnished,Off-Plan,Q4 2026,SquareX Residence,Apartment
"3,600,000",5 beds,5 baths,"2,397 sqft", UAE, Dubai, DAMAC Lagoons,Sale,Unfurnished,Off-Plan,Q4 2025,Mykonos,Townhouse
"9,451,275",5 beds,6 baths,"5,752 sqft", UAE, Dubai, Dubailand,Sale,Unfurnished,Off-Plan,Q2 2026,Sobha Reserve,Villa
"1,415,888",2 beds,2 baths,957 sqft, UAE, Dubai, Town Square,Sale,Furnished,Off-Plan,Q4 2027,Odessa,Apartment
"6,900,000",1 bed,2 baths,856 sqft, UAE, Dubai, Za'abeel,Sale,Furnished,Ready,Q2 2026,Sobha Crest Grande,Apartment
"2,137,389",2 beds,2 baths,"1,124 sqft", UAE, Dubai,Motor City,Sale,Furnished,Off-Plan,Q4 2028,Sobha Solis Tower A,Apartment
"1,559,600",3 beds,4 baths,"1,356 sqft", UAE, Dubai, Dubai Land Residence Complex,Sale,Unfurnished,Off-Plan,Q4 2028,AG Ark Tower,Apartment
"1,600,000",Studio,1 bath,533 sqft, UAE, Dubai, Business Bay,Sale,Unfurnished,Ready,Q4 2027,Trillionaire Residences by Binghatti,Apartment
"7,975,000",5 beds,6 baths,"10,000 sqft", UAE, Dubai, The Valley by Emaar,Sale,Unfurnished,Off-Plan,Q3 2026,Farm Gardens,Villa
"590,000",Studio,1 bath,364 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Unfurnished,Off-Plan,Q4 2025,Levanto,Apartment
"5,875,000",1 bed,2 baths,"1,118 sqft", UAE, Dubai, Bluewaters Island,Sale,Furnished,Ready,Q3 2026,The Cosmopolitan (Damac Maison),Apartment
"1,000,000",1 bed,2 baths,647 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Furnished,Ready,Q3 2025,Dusit Princess Rijas,Apartment
"3,553,283",3 beds,3 baths,"1,653 sqft", UAE, Dubai, Bukadra,Sale,Unfurnished,Off-Plan,Q3 2027,320 Riverside Crescent,Apartment
"1,080,000",1 bed,1 bath,490 sqft, UAE, Dubai, Sobha Hartland,Sale,Unfurnished,Ready,Q3 2025,Dusit Princess Rijas,Apartment
"1,600,000",Studio,1 bath,533 sqft, UAE, Dubai, Business Bay,Sale,Unfurnished,Ready,Q4 2026,Trillionaire Residences by Binghatti,Apartment
"1,750,000",1 bed,2 baths,780 sqft, UAE, Dubai, Jumeirah Beach Residence (JBR),Sale,Furnished,Ready,Q1 2027,Rove Home Marasi Drive,Apartment
"14,500,000",4 beds,4 baths,"4,170 sqft", UAE, Dubai, The Meadows,Sale,Unfurnished,Ready,Q2 2028,The Meadows 5,Villa
"1,770,000",3 beds,5 baths,"1,881 sqft", UAE, Dubai, DAMAC Hills 2 (Akoya by DAMAC),Sale,Unfurnished,Ready,Q3 2026,Aster,Townhouse
"2,308,000",1 bed,2 baths,749 sqft, UAE, Dubai, Business Bay,Sale,Furnished,Off-Plan,Q4 2029,Bayz 102 by Danube,Apartment
"1,173,000",1 bed,1 bath,795 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Unfurnished,Off-Plan,Q3 2025,Binghatti Phoenix,Apartment
"8,100,000",5 beds,6 baths,"6,136 sqft", UAE, Dubai, Al Furjan,Sale,Unfurnished,Ready,Q3 2026,Murooj Al Furjan,Villa
"2,150,000",2 beds,3 baths,"1,135 sqft", UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Unfurnished,Ready,Q2 2028,Marine 3,Apartment
"8,547,000",1 bed,1 bath,780 sqft, UAE, Dubai, Sheikh Zayed Road,Sale,Unfurnished,Off-Plan,Q3 2030,Burj Azizi,Apartment
"1,685,000",3 beds,2 baths,"1,159 sqft", UAE, Dubai, Majan,Sale,Unfurnished,Ready,Q2 2025,Paradise View 1,Apartment
"21,500,000",4 beds,5 baths,"2,840 sqft", UAE, Dubai, Downtown Dubai,Sale,Furnished,Ready,Q4 2026,Kempinski The Boulevard,Apartment
"638,000",Studio,1 bath,450 sqft, UAE, Dubai, Dubai Studio City,Sale,Furnished,Off-Plan,Q2 2025,Azizi Vista,Apartment
"3,823,000",5 beds,6 baths,"3,324 sqft", UAE, Dubai, Dubailand,Sale,Unfurnished,Off-Plan,Q1 2028,DAMAC Sun City,Townhouse
"1,550,000",2 beds,2 baths,"1,612 sqft", UAE, Dubai, Dubai Sports City,Sale,Unfurnished,Ready,Q2 2028,Samana Resorts,Apartment
"4,250,000",4 beds,4 baths,"1,916 sqft", UAE, Dubai, Al Furjan,Sale,Unfurnished,Ready,Q4 2026,Sunset Bay by Imtiaz,Townhouse
"1,500,000",2 beds,3 baths,952 sqft, UAE, Dubai, Culture Village (Jaddaf Waterfront),Sale,Furnished,Ready,Q4 2026,The Pearl,Apartment
"2,700,000",3 beds,4 baths,"1,951 sqft", UAE, Dubai, The Valley by Emaar,Sale,Unfurnished,Off-Plan,Q3 2027,Nima,Townhouse
"2,900,000",3 beds,4 baths,"1,791 sqft", UAE, Dubai, Jumeirah Golf Estates,Sale,Unfurnished,Ready,Q2 2025,Ciel,Apartment
"2,650,000",2 beds,2 baths,"1,040 sqft", UAE, Dubai, Dubai Hills Estate,Sale,Furnished,Off-Plan,Q4 2028,Park Lane Building 1,Apartment
"850,000",Studio,1 bath,410 sqft, UAE, Dubai, Dubai Science Park,Sale,Unfurnished,Off-Plan,Q1 2026,Binghatti Hillviews,Apartment
"649,999",Studio,1 bath,528 sqft, UAE, Dubai, DAMAC Hills,Sale,Unfurnished,Ready,Q1 2027,Rove Home Marasi Drive,Apartment
"550,000",Studio,1 bath,407 sqft, UAE, Dubai, DAMAC Hills,Sale,Unfurnished,Ready,Q4 2026,Sky Livings by Peace Homes,Apartment
"650,000",Studio,1 bath,421 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Furnished,Ready,Q1 2027,Altitude de Grisogono,Apartment
"3,500,000",1 bed,2 baths,979 sqft, UAE, Dubai, Umm Suqeim,Sale,Furnished,Off-Plan,Q4 2026,Elara Building 3,Apartment
"2,800,000",2 beds,3 baths,"1,065 sqft", UAE, Dubai, Dubai Marina,Sale,Unfurnished,Off-Plan,Q2 2027,Aeternitas Tower,Apartment
"1,026,000",1 bed,2 baths,802 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Furnished,Off-Plan,Q3 2027,Legado by Prescott,Apartment
"2,600,000",Studio,1 bath,803 sqft, UAE, Dubai, Al Jaddaf,Sale,Unfurnished,Off-Plan,Q3 2025,Kempinski Residences The Creek,Apartment
"679,000",Studio,1 bath,473 sqft, UAE, Dubai, DAMAC Hills,Sale,Furnished,Ready,Q4 2027,Oasiz 2 by Danube,Apartment
"2,300,000",3 beds,4 baths,"1,945 sqft", UAE, Dubai, Dubai South,Sale,Unfurnished,Ready,Q3 2026,K1 Building,Villa
"598,000",Studio,1 bath,405 sqft, UAE, Dubai, Arjan,Sale,Furnished,Ready,Q4 2022,Miraclz Tower by Danube,Apartment
"7,490,000",5 beds,5 baths,"6,458 sqft", UAE, Dubai, Al Furjan,Sale,Unfurnished,Ready,Q4 2024,Al Furjan West,Villa
"1,150,000",1 bed,2 baths,933 sqft, UAE, Dubai, Green Community,Sale,Unfurnished,Ready,Q1 2025,Green Community West,Apartment
"2,850,000",2 beds,2 baths,"1,031 sqft", UAE, Dubai, Downtown Dubai,Sale,Furnished,Ready,Q3 2026,Elite 1 Downtown Residence,Apartment
"2,949,888",2 beds,2 baths,"1,333 sqft", UAE, Dubai, Downtown Dubai,Sale,Unfurnished,Ready,Q1 2027,Cello Residences Tower A,Apartment
"1,562,000",2 beds,3 baths,"1,606 sqft", UAE, Dubai, Dubai Production City (IMPZ),Sale,Unfurnished,Off-Plan,Q2 2028,Samana Resorts,Apartment
"1,800,000",1 bed,2 baths,881 sqft, UAE, Dubai, Sobha Hartland,Sale,Unfurnished,Off-Plan,Q4 2025,The Highbury,Apartment
"5,350,000",3 beds,4 baths,"1,954 sqft", UAE, Dubai, Umm Suqeim,Sale,Unfurnished,Off-Plan,Q1 2026,Lamaa Building 4,Apartment
"3,733,204",4 beds,4 baths,"2,329 sqft", UAE, Dubai, Motor City,Sale,Unfurnished,Off-Plan,Q4 2027,Takaya Tower A,Apartment
"29,000,000",5 beds,8 baths,"8,413 sqft", UAE, Dubai, Bukadra,Sale,Unfurnished,Ready,Q3 2026,Sobha Hartland 2,Villa
"1,496,647",1 bed,2 baths,817 sqft, UAE, Dubai, Dubai Land Residence Complex,Sale,Unfurnished,Off-Plan,Q3 2028,Peace Lagoons by Peace Homes,Apartment
"450,000",Studio,1 bath,441 sqft, UAE, Dubai, Dubai Sports City,Sale,Furnished,Ready,Q3 2025,Malta,Apartment
"1,600,000",2 beds,2 baths,"1,084 sqft", UAE, Dubai, Dubai Marina,Sale,Furnished,Ready,Q2 2026,Creek Vistas Heights Tower A,Apartment
"1,900,000",1 bed,2 baths,826 sqft, UAE, Dubai, Dubai Maritime City,Sale,Unfurnished,Off-Plan,Q3 2025,Orise by Beyond,Apartment
"1,971,567",2 beds,2 baths,"1,187 sqft", UAE, Dubai, Motor City,Sale,Unfurnished,Off-Plan,Q4 2027,Takaya Tower A,Apartment
"440,000",Studio,1 bath,475 sqft, UAE, Dubai, Dubai Investment Park (DIP),Sale,Unfurnished,Ready,Q2 2027,ELM at Park Five,Apartment
"2,560,000",4 beds,5 baths,"2,273 sqft", UAE, Dubai, DAMAC Lagoons,Sale,Unfurnished,Off-Plan,Q3 2025,Costa Brava,Villa
"18,000,000",4 beds,5 baths,"4,742 sqft", UAE, Dubai, The Meadows,Sale,Unfurnished,Ready,Q2 2026,The Meadows 7,Villa
"725,000",Studio,1 bath,386 sqft, UAE, Dubai, Meydan City,Sale,Furnished,Ready,Q2 2025,Manam Prime,Apartment
"1,050,000",1 bed,2 baths,689 sqft, UAE, Dubai, Jumeirah Village Triangle (JVT),Sale,Furnished,Ready,Q4 2025,Verdana,Apartment
"1,311,000",2 beds,2 baths,969 sqft, UAE, Dubai, DAMAC Hills 2 (Akoya by DAMAC),Sale,Unfurnished,Off-Plan,Q2 2027,ELO 3,Apartment
"2,850,000",3 beds,4 baths,"2,324 sqft", UAE, Dubai, Serena,Sale,Unfurnished,Ready,Q4 2026,Bella Casa,Villa
"2,300,000",3 beds,4 baths,"2,150 sqft", UAE, Dubai, The Valley by Emaar,Sale,Unfurnished,Off-Plan,Q1 2027,Lillia,Townhouse
"850,000",1 bed,2 baths,"1,109 sqft", UAE, Dubai, Dubai Sports City,Sale,Unfurnished,Ready,Q1 2025,V Tower,Apartment
"950,000",1 bed,2 baths,864 sqft, UAE, Dubai, Majan,Sale,Unfurnished,Off-Plan,Q2 2027,Samana Barari Views,Apartment
"6,500,000",2 beds,3 baths,"1,648 sqft", UAE, Dubai, Downtown Dubai,Sale,Furnished,Ready,Q2 2026,Opera Grand,Apartment
"2,450,000",2 beds,4 baths,"1,362 sqft", UAE, Dubai, DIFC,Sale,Unfurnished,Ready,Q3 2026,Evora Residence,Apartment
"5,000,000",2 beds,2 baths,"1,401 sqft", UAE, Dubai, Al Wasl,Sale,Unfurnished,Ready,Q2 2027,ELM at Park Five,Apartment
"1,991,891",1 bed,2 baths,935 sqft, UAE, Dubai, Bukadra,Sale,Unfurnished,Off-Plan,Q4 2027,340 Riverside Crescent,Apartment
"944,524",1 bed,1 bath,772 sqft, UAE, Dubai, Dubai Production City (IMPZ),Sale,Unfurnished,Off-Plan,Q2 2027,ELM at Park Five,Apartment
"4,304,444",3 beds,4 baths,"1,842 sqft", UAE, Dubai, Dubai Islands,Sale,Furnished,Off-Plan,Q4 2026,Ocean Pearl by SD,Apartment
"1,842,888",2 beds,3 baths,"1,498 sqft", UAE, Dubai, Dubai Sports City,Sale,Unfurnished,Off-Plan,Q4 2027,The Community - Sports Arena,Apartment
"6,900,000",1 bed,2 baths,856 sqft, UAE, Dubai, Za'abeel,Sale,Furnished,Ready,Q2 2027,330 Riverside Crescent,Apartment
"2,750,000",3 beds,4 baths,"1,384 sqft", UAE, Dubai, Arabian Ranches 3,Sale,Unfurnished,Ready,Q4 2026,Joy,Townhouse
"3,500,000",1 bed,2 baths,979 sqft, UAE, Dubai, Umm Suqeim,Sale,Furnished,Off-Plan,Q4 2026,Elara Building 3,Apartment
"3,900,000",3 beds,5 baths,"2,899 sqft", UAE, Dubai, Dubai South,Sale,Unfurnished,Ready,Q4 2024,Dawn by Binghatti,Villa
"1,172,353",1 bed,1 bath,614 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Unfurnished,Off-Plan,Q1 2027,Azurline Residences by MAAS Developers ,Apartment
"855,000",Studio,1 bath,415 sqft, UAE, Dubai, Al Jaddaf,Sale,Unfurnished,Off-Plan,Q1 2026,Binghatti Starlight,Apartment
"11,300,000",4 beds,5 baths,"10,188 sqft", UAE, Dubai, The Oasis by Emaar,Sale,Unfurnished,Off-Plan,Q4 2027,Palmiera,Villa
"2,650,000",1 bed,1 bath,800 sqft, UAE, Dubai, Dubai Harbour,Sale,Unfurnished,Off-Plan,Q4 2025,Beach Mansion Tower 1,Apartment
"24,000,000",5 beds,5 baths,"10,233 sqft", UAE, Dubai, Nad Al Sheba,Sale,Unfurnished,Ready,Q2 2025,Manam Prime,Villa
"900,000",1 bed,2 baths,885 sqft, UAE, Dubai, Liwan,Sale,Unfurnished,Ready,Q4 2026,Karma Residence,Apartment
"9,451,275",5 beds,6 baths,"5,752 sqft", UAE, Dubai, Dubailand,Sale,Unfurnished,Off-Plan,Q2 2026,Sobha Reserve,Villa
"6,199,999",6 beds,5 baths,"4,572 sqft", UAE, Dubai, DAMAC Lagoons,Sale,Unfurnished,Off-Plan,Q3 2025,Venice,Villa
"1,700,000",2 beds,3 baths,"1,196 sqft", UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Unfurnished,Off-Plan,Q3 2025,Parkwood Residences,Apartment
"975,000",Studio,1 bath,370 sqft, UAE, Dubai, Dubai Marina,Sale,Unfurnished,Ready,Q1 2029,Zumurud Tower,Apartment
"3,050,000",2 beds,3 baths,"1,460 sqft", UAE, Dubai, Bukadra,Sale,Unfurnished,Off-Plan,Q4 2027,360 Riverside Crescent,Apartment
"2,500,000",4 beds,3 baths,"1,550 sqft", UAE, Dubai, DAMAC Lagoons,Sale,Unfurnished,Off-Plan,Q3 2025,Malta,Townhouse
"2,305,000",1 bed,2 baths,753 sqft, UAE, Dubai, Business Bay,Sale,Furnished,Off-Plan,Q2 2028,Bayz 101,Apartment
"980,000",1 bed,2 baths,750 sqft, UAE, Dubai, Dubai Investment Park (DIP),Sale,Unfurnished,Off-Plan,Q4 2027,Damac Riverside,Apartment
"4,124,540",1 bed,2 baths,"1,178 sqft", UAE, Dubai, Downtown Dubai,Sale,Unfurnished,Off-Plan,Q4 2027,25H Heimat,Apartment
"1,300,000",Studio,1 bath,433 sqft, UAE, Dubai, Business Bay,Sale,Unfurnished,Off-Plan,Q1 2027,Altitude de Grisogono,Apartment
"1,500,000",1 bed,2 baths,712 sqft, UAE, Dubai, Business Bay,Sale,Unfurnished,Off-Plan,Q4 2024,Regalia by Deyaar,Apartment
"7,299,999",3 beds,3 baths,"1,939 sqft", UAE, Dubai, Downtown Dubai,Sale,Unfurnished,Ready,Q4 2026,SLS Dubai Hotel & Residences,Apartment
"4,950,000",3 beds,4 baths,"1,588 sqft", UAE, Dubai, Downtown Dubai,Sale,Furnished,Ready,Q2 2027,Lagoon Views 12,Apartment
"3,200,000",4 beds,5 baths,"3,644 sqft", UAE, Dubai, The Valley by Emaar,Sale,Unfurnished,Off-Plan,Q3 2027,Nima,Townhouse
"1,250,000",1 bed,2 baths,828 sqft, UAE, Dubai, Arjan,Sale,Unfurnished,Off-Plan,Q4 2024,Marquis Galleria,Apartment
"3,550,000",5 beds,4 baths,"3,183 sqft", UAE, Dubai, DAMAC Lagoons,Sale,Furnished,Off-Plan,Q4 2026,Morocco,Townhouse
"1,199,000",1 bed,1 bath,827 sqft, UAE, Dubai, Al Furjan,Sale,Furnished,Ready,Q4 2024,Gemz by Danube,Apartment
"1,750,000",1 bed,2 baths,"1,015 sqft", UAE, Dubai, DIFC,Sale,Furnished,Ready,Q4 2026,Elara Building 3,Apartment
"3,200,000",2 beds,3 baths,"1,155 sqft", UAE, Dubai, Downtown Dubai,Sale,Furnished,Ready,Q1 2026,Lagoon Views 11,Apartment
"849,999",1 bed,1 bath,568 sqft, UAE, Dubai, Arjan,Sale,Furnished,Off-Plan,Q2 2025,Skyz by Danube,Apartment
"400,000",Studio,1 bath,369 sqft, UAE, Dubai, Dubai Production City (IMPZ),Sale,Unfurnished,Ready,Q3 2026,K1 Building,Apartment
"1,399,999",1 bed,2 baths,"1,314 sqft", UAE, Dubai, DAMAC Hills,Sale,Furnished,Ready,Q4 2024,Regalia by Deyaar,Apartment
"4,500,000",4 beds,4 baths,"2,744 sqft", UAE, Dubai, Dubai South,Sale,Unfurnished,Off-Plan,Q2 2026,Marine 3,Townhouse
"1,125,034",1 bed,1 bath,"1,083 sqft", UAE, Dubai, Dubai Land Residence Complex,Sale,Unfurnished,Ready,Q2 2026,4Direction Residence 1,Apartment
"4,699,415",2 beds,3 baths,"1,450 sqft", UAE, Dubai, Business Bay,Sale,Furnished,Off-Plan,Q1 2029,Tiger Sky Tower,Apartment
"500,000",1 bed,2 baths,648 sqft, UAE, Dubai, International City,Sale,Unfurnished,Ready,Q4 2027,The Meadows 2,Apartment
"800,000",1 bed,1 bath,542 sqft, UAE, Dubai, Jumeirah Lake Towers (JLT),Sale,Unfurnished,Off-Plan,Q2 2026,Wind Tower I,Apartment
"570,000",Studio,1 bath,407 sqft, UAE, Dubai, DAMAC Hills,Sale,Unfurnished,Ready,Q3 2026,Belle Reve by Zimaya,Apartment
"1,250,000",2 beds,3 baths,"1,377 sqft", UAE, Dubai, Dubai Silicon Oasis (DSO),Sale,Unfurnished,Ready,Q2 2026,Spring Oasis,Apartment
"1,600,000",2 beds,2 baths,"1,313 sqft", UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Unfurnished,Ready,Q2 2027,Golfville,Apartment
"1,250,000",1 bed,1 bath,698 sqft, UAE, Dubai, Dubai Marina,Sale,Furnished,Ready,Q4 2026,Continental Tower,Apartment
"4,350,000",2 beds,3 baths,"1,409 sqft", UAE, Dubai, Downtown Dubai,Sale,Unfurnished,Off-Plan,Q4 2026,St. Regis Residences Tower 2,Apartment
"981,498",Studio,1 bath,424 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Unfurnished,Off-Plan,Q4 2024,Dusk by Binghatti,Apartment
"2,432,000",1 bed,1 bath,822 sqft, UAE, Dubai, Business Bay,Sale,Unfurnished,Off-Plan,Q1 2027,Canal Heights 2,Apartment
"1,020,000",1 bed,1 bath,670 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Unfurnished,Ready,Q2 2025,The Cosmopolitan (Damac Maison),Apartment
"2,736,842",4 beds,5 baths,"2,234 sqft", UAE, Dubai, Jumeirah Village Triangle (JVT),Sale,Furnished,Off-Plan,Q4 2026,Volga,Apartment
"2,457,500",2 beds,3 baths,"1,298 sqft", UAE, Dubai, Dubai Islands,Sale,Unfurnished,Off-Plan,Q4 2026,Ocean Pearl by SD,Apartment
"12,500,000",4 beds,6 baths,"5,574 sqft", UAE, Dubai, Dubai Marina,Sale,Unfurnished,Ready,Q3 2025,Cavalli Tower,Villa
"1,331,926",2 beds,3 baths,"1,158 sqft", UAE, Dubai, Dubai Land Residence Complex,Sale,Unfurnished,Off-Plan,Q4 2028,AG AUM Residence,Apartment
"570,000",1 bed,1 bath,481 sqft, UAE, Dubai, Dubailand,Sale,Unfurnished,Ready,Q2 2026,Arabian Gates,Apartment
"799,999",Studio,1 bath,477 sqft, UAE, Dubai, Business Bay,Sale,Furnished,Ready,Q4 2026,DAMAC Paramount Tower (Midtown) Hotel And Residences,Apartment
"3,789,000",3 beds,4 baths,"1,980 sqft", UAE, Dubai, Dubailand,Sale,Unfurnished,Off-Plan,Q3 2027,Ghaf Woods,Apartment
"3,200,000",2 beds,2 baths,"1,466 sqft", UAE, Dubai, Jumeirah Beach Residence (JBR),Sale,Unfurnished,Ready,Q2 2026,Creek Vistas Heights Tower A,Apartment
"1,600,000",2 beds,3 baths,759 sqft, UAE, Dubai, Dubai Marina,Sale,Unfurnished,Ready,Q2 2026,Ozone1 Residence,Apartment
"900,000",1 bed,1 bath,576 sqft, UAE, Dubai, Business Bay,Sale,Unfurnished,Ready,Q3 2027,Mayfair Tower,Apartment
"3,299,000",3 beds,4 baths,"2,200 sqft", UAE, Dubai, Jumeirah Village Triangle (JVT),Sale,Furnished,Off-Plan,Q4 2026,Volga,Apartment
"1,550,000",1 bed,1 bath,690 sqft, UAE, Dubai, Dubai Creek Harbour,Sale,Unfurnished,Ready,Q4 2025,Orchid,Apartment
"4,570,000",2 beds,2 baths,"1,756 sqft", UAE, Dubai, Al Wasl,Sale,Unfurnished,Ready,Q1 2027,Rove Home Marasi Drive,Apartment
"11,000,000",4 beds,5 baths,"5,861 sqft", UAE, Dubai, Tilal Al Ghaf,Sale,Unfurnished,Off-Plan,Q3 2026,Alaya,Villa
"3,500,000",2 beds,3 baths,"1,196 sqft", UAE, Dubai, Dubai Maritime City,Sale,Unfurnished,Off-Plan,Q1 2027,Oceanz 3,Apartment
"2,450,000",2 beds,3 baths,930 sqft, UAE, Dubai, Bukadra,Sale,Unfurnished,Off-Plan,Q4 2027,360 Riverside Crescent,Apartment
"3,000,000",3 beds,4 baths,"1,988 sqft", UAE, Dubai, The Valley by Emaar,Sale,Unfurnished,Ready,Q4 2026,Eden,Townhouse
"676,614",Studio,1 bath,392 sqft, UAE, Dubai, Dubai Sports City,Sale,Unfurnished,Off-Plan,Q2 2026,Condor Golf Links 18,Apartment
"1,260,000",1 bed,2 baths,864 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Unfurnished,Ready,Q2 2028,Pine,Apartment
"8,252,000",3 beds,3 baths,"1,914 sqft", UAE, Dubai, Dubai Harbour,Sale,Unfurnished,Off-Plan,Q4 2025,DAMAC Bay 2 by Cavalli,Apartment
"335,000",Studio,1 bath,478 sqft, UAE, Dubai, International City,Sale,Unfurnished,Ready,Q1 2027,Oak Yard,Apartment
"1,250,000",1 bed,1 bath,674 sqft, UAE, Dubai, DAMAC Hills,Sale,Unfurnished,Off-Plan,Q1 2027,Golf Greens Tower B,Apartment
"3,247,000",2 beds,2 baths,"1,499 sqft", UAE, Dubai, Jumeirah Lake Towers (JLT),Sale,Furnished,Off-Plan,Q4 2028,W Residences,Apartment
"850,000",Studio,1 bath,414 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Unfurnished,Ready,Q4 2025,Verdana,Apartment
"6,608,000",3 beds,4 baths,"2,573 sqft", UAE, Dubai, Dubai Marina,Sale,Unfurnished,Ready,Q4 2026,DAMAC Heights,Apartment
"1,150,000",1 bed,2 baths,913 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Unfurnished,Off-Plan,Q2 2026,Binghatti Apex,Apartment
"3,812,000",5 beds,6 baths,"3,324 sqft", UAE, Dubai, Dubailand,Sale,Unfurnished,Off-Plan,Q1 2028,DAMAC Sun City,Townhouse
